Tamaño,Tradicional,Tradicional en paralelo,Cache,Cache en paralelo,Recursivo tradicional,Recursivo en paralelo,Strassen,Strassen en paralelo
64.0,1.5007915778015277e-06,0.00011770858417974451,4.0972398221241566e-06,9.118869228144482e-07,4.756336893030185e-06,1.6878542444180414e-05,1.0931127407545845e-05,3.16564826852258e-06
128.0,2.1035626921963446e-06,0.00011694742608095314,9.224888075201732e-06,0.00017328988511739512,1.1006489721977632e-05,4.7699806366063994e-05,4.056587699039675e-05,4.6432329773983984e-05
256.0,0.005959889001599685,7.846825054759399e-05,0.003127777007652559,0.0003274283208276279,0.0001557105185913912,7.016291715714221e-05,0.00022576710655009108,0.00019692912729202852
512.0,0.00026109569127045893,0.0011410735548596325,0.0003862038839783994,0.001097372240582018,0.0005059089246099562,0.0002132937448684328,0.0003482617555804841,0.00523549987962945
1024.0,0.0022372071875443275,0.006764737085800156,0.0008950396639255348,0.0209360807449723,0.0014962742262032128,0.0009225297827170699,0.003896938131405217,0.017704792169353476
2048.0,0.4238193133872029,0.152687763150817,0.0026793700752224116,0.09875528287641122,0.003283792928916065,0.03499641661656228,0.2624387365919903,0.30575466175520527
4096.0,1.182137995328808,0.2311058579958543,0.033679073621462316,0.18661537342887813,0.012668606868950218,0.25093464009578315,0.022631871332260918,0.22575099051831435
8192.0,251.1136148917458,0.7693354534921661,0.20819759844915306,1.4556550965115325,0.07907110723900214,0.15943951831337283,1.221765443937586,0.1518742716854958
